id,name,reason,folded_into,origin,source,original_mechanic
E0504,Double Trigger,DUPLICATE,E0034,designdocs,DESIGN_DOC.md §14.2 Stamps,Card's effects trigger twice.
E0506,Dragon meld,DUPLICATE,E0220,designdocs,DESIGN_REFERENCES.md §A5 China,"A scored run moves as one body afterward, relocatable as a unit next turn."
E0507,Drumroll,DUPLICATE,E0035,designdocs,DESIGN_RECOMMENDATIONS.md §6 Special Effects,The last meld scored this submit gets +mult.
E0509,Duende,DUPLICATE,E0036,designdocs,"DESIGN_REFERENCES.md §A15 Iberia, Nordics & Eastern Europe","A rare emergent state under specific combo/tension conditions triples a card's score with unique presentation; never purchasable, only summoned."
E0512,Earth / Air / Water / Fire materials,DUPLICATE,E0002,designdocs,DESIGN_DOC.md §14.3 Types,"Elemental materials with custom movement, such as always sitting on top or bottom of a stack."
E0514,Electric suit (proposed),DUPLICATE,E0040,designdocs,DESIGN_DOC.md §10 Suits,Electric suit buffs cards that are connected/chained together in a certain way.
E0516,Elemental custom movement,DUPLICATE,E0002,designdocs,DESIGN_DOC.md §4 Stacking & Movement Rules,"Elemental card types with custom movement rules, such as always sitting on top or bottom of a stack."
E0517,Elevate a prop,DUPLICATE,E0332,designdocs,DESIGN_REFERENCES.md §B2 Juggling & Object Manipulation,Permanently convert one prop card into a feat card.
E0520,Endless mode unlock,DUPLICATE,E0519,designdocs,"DESIGN_DOC.md §15 Map v4 (FTL, latest)","Finishing the final city wins the run and unlocks endless mode, repeating the final city with guaranteed repeating choices until the player loses."
E0523,Epic (chain),DUPLICATE,E0026,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,Doubles the chance of Legendary cards appearing.
E0526,Escaramuza formation bonus,DUPLICATE,E0042,designdocs,DESIGN_REFERENCES.md §A10 The Americas,A synchronized-formation bonus for symmetrical board states.
E0529,Exchange Voucher,DUPLICATE,E0058,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,Usable from the deck: swap it with any card currently on screen.
E0533,Eye of God,DUPLICATE,E0045,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,See all decks (including the rule deck) and their true descriptions.
E0534,Eye of God true vision,DUPLICATE,E0045,designdocs,DESIGN_DOC.md §8 Rule Deck,A prestige unlock grants 'true vision': seeing all decks (including the rule deck) and true card descriptions.
E0537,Fairy Floss,DUPLICATE,E0046,designdocs,DESIGN_RECOMMENDATIONS.md §6 Concessions,"When scored, adjacent cards gain +1 rank for this show."
E0541,Fame improves offer rarity,DUPLICATE,E0540,designdocs,"DESIGN_DOC.md §15 Map v4 (FTL, latest)",Total accumulated fame improves the rarity odds of card offers.
E0543,Family-tent deck,DUPLICATE,E0398,designdocs,DESIGN_REFERENCES.md §A11 South America,"Starts weak, but gains a permanent heirloom card each finished tour."
E0545,Final Act,DUPLICATE,E0047,designdocs,DESIGN_DOC.md §11 Act types,"Deck-position type: shows up after all other cards are drawn, possibly carrying an extra multiplier."
E0546,Fire breather,DUPLICATE,E0237,designdocs,DESIGN_REFERENCES.md §B4 Danger Acts,"Projects a Flames buff across an entire row, then Exhausts itself."
E0548,Fire-knife dual-suit pip,DUPLICATE,E0076,designdocs,DESIGN_REFERENCES.md §A12 Australia & Oceania,A pip counting as both Knives and Flames suits simultaneously.
E0549,Fireworks suit (proposed),DUPLICATE,E0049,designdocs,DESIGN_DOC.md §10 Suits,Fireworks suit directly adds points to its column based on rank.
E0550,First Act,DUPLICATE,E0050,designdocs,DESIGN_DOC.md §11 Act types,"Deck-position type: shows up alone, before any other cards are drawn."
E0551,First of May,DUPLICATE,E0051,designdocs,DESIGN_RECOMMENDATIONS.md §9 Events,A rookie joins: gain a random Common card with a hidden growth condition that upgrades it after scoring 10 times.
E0552,First / Second / Final Act (type entry),DUPLICATE,E0047,designdocs,DESIGN_DOC.md §14.3 Types,Deck-position control types (see §11 Act types).
E0553,Flash,DUPLICATE,E0054,designdocs,DESIGN_RECOMMENDATIONS.md §4 Types (materials),"Scores triple points, but only the first time it would ever score, once per show."
E0554,Flea Circus,DUPLICATE,E0056,designdocs,DESIGN_RECOMMENDATIONS.md §6 Animal Trainer,"Scores as if it were 5 cards of rank 1, for combo-counting purposes."
E0555,Flooded rows,DUPLICATE,E0515,designdocs,DESIGN_REFERENCES.md §A13 Korea & Southeast Asia,Water-covered rows let cards float (move freely sideways) while the cards beneath stay hidden but active.
E0558,Fog-of-war route arrows,DUPLICATE,E0557,designdocs,"DESIGN_REFERENCES.md §E The Fairground, Midway & Business",Arrow markers stay visible on map edges the player has already scouted.
E0559,Fool's License,DUPLICATE,E0057,designdocs,DESIGN_REFERENCES.md §A2 Medieval & Renaissance Europe,Ignore one rule card of the player's choice while this card is spotlit.
E0560,Foot of God,DUPLICATE,E0058,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,Switch locations with any card currently on screen.
E0562,Force-trigger via stacking,DUPLICATE,E0213,designdocs,DESIGN_DOC.md §8 Rule Deck,A card that force-triggers a linked on-trigger card whenever it is tapped via stacking; judged probably too hard to implement well.
E0565,Forward somersault (Con Colleano),DUPLICATE,E0024,designdocs,DESIGN_REFERENCES.md §A3 Golden Age Western Circus,Flip a card over the one directly above it (swap upward).
E0569,Genie's Wish,DUPLICATE,E0061,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,Choose a card to create a copy of in the player's hand.
E0572,Ghost Card (summary),DUPLICATE,E0062,designdocs,DESIGN_DOC.md §14.5 Summary-only cards,Doesn't block Spotlight for cards beneath it.
E0573,Glass,DUPLICATE,E0063,designdocs,DESIGN_RECOMMENDATIONS.md §4 Types (materials),"Scores double points, but is destroyed (shatters) after being scored 3 times."
E0575,Gold card,DUPLICATE,E0066,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,"Money-token card; heavy, so it always sinks to the bottom of the deck."
E0576,Gold suit,DUPLICATE,E0065,designdocs,DESIGN_REFERENCES.md §A5 China,"A literal money suit, playable as a normal suit as well as functioning as currency."
E0577,Gold token cards,DUPLICATE,E0066,designdocs,DESIGN_DOC.md §16 Economy & Shop,Gold cards are heavy token cards minted by Producer-class effects or money-on-trigger stamps.
E0578,Grand Spec,DUPLICATE,E0068,designdocs,DESIGN_RECOMMENDATIONS.md §6 Special Effects,"If all columns scored this submit, double the show's combo."
E0580,Half-step rank,DUPLICATE,E0072,designdocs,DESIGN_RECOMMENDATIONS.md §3 Suits & Pips,Rank of 5½ (etc.): stacks between 5 and 6 in a run but can never meld into a poker hand.
E0581,Hall of Mirrors,DUPLICATE,E0073,designdocs,"DESIGN_REFERENCES.md §E The Fairground, Midway & Business",The boss show duplicates the board's reflection with fake copies (Gaffs) of the player's cards to play around.
E0583,Handicap flourish,DUPLICATE,E0251,designdocs,DESIGN_REFERENCES.md §B1 Aerial & Wire,Voluntarily debuff this card's move for double its score.
E0584,Harlequin pip,DUPLICATE,E0076,designdocs,DESIGN_RECOMMENDATIONS.md §3 Suits & Pips,Dual-suit pip: counts as two suits at once for scoring purposes.
E0587,Heavy,DUPLICATE,E0077,designdocs,DESIGN_DOC.md §14.3 Types,Sinks to the bottom of the deck after shuffling.
E0589,Helium Card,DUPLICATE,E0078,designdocs,DESIGN_DOC.md §14.5 Summary-only cards,Named version of the Light material: rises during Next.
E0590,Hey Rube! (boss),DUPLICATE,E0079,designdocs,"DESIGN_RECOMMENDATIONS.md §8 Towns, Bosses & Hazards","Each submit, the rightmost column is attacked: cards there are debuffed unless guarded by a Stuntsman/Strongman card."
E0592,Hidden-identity reveal cards,DUPLICATE,E0009,designdocs,DESIGN_REFERENCES.md §G The Modern Era,"Identity/rarity is revealed only after N scores, as a fanfare moment."
E0597,Hire a claque,DUPLICATE,E0197,designdocs,DESIGN_REFERENCES.md §F1 Theater & Opera,"Guarantees minimum fame this show, but demands payment at every subsequent show."
E0603,Hype mechanic,DUPLICATE,E0088,designdocs,"DESIGN_DOC.md §15 Map v4 (FTL, latest)",Voluntarily double the fame required for the next show in exchange for better goodies.
E0605,Immovable (unnamed),DUPLICATE,E0159,designdocs,DESIGN_DOC.md §14.3 Types,Type that resists being moved once placed.
E0607,Incoming card mulligan,DUPLICATE,E0290,designdocs,DESIGN_DOC.md §2 Core Game Loop v1,Incoming cards can be mulliganed via a click + discard button before dropping.
E0608,Incoming card rearrange,DUPLICATE,E0102,designdocs,DESIGN_DOC.md §2 Core Game Loop v1,Incoming cards can be rearranged before they drop into play.
E0609,Input,DUPLICATE,E0089,designdocs,DESIGN_DOC.md §14.3 Types,"Zone-header type: on Next, drops its held stack to the paired lower column, then draws a new card."
E0610,Input Adder (upper),DUPLICATE,E0142,designdocs,DESIGN_DOC.md §14.4 Rule cards,Adds 1 Entrance input column per copy in the rule deck.
E0612,Jack-of-all-trades,DUPLICATE,E0265,designdocs,DESIGN_REFERENCES.md §A2 Medieval & Renaissance Europe,"Counts as every class at once, but at half effect (masters none)."
E0614,Jaded fear-show town,DUPLICATE,E0613,designdocs,DESIGN_REFERENCES.md §G The Modern Era,Debuff-inflicting cards are the headliners in fear shows.
E0615,John Robinson (elite),DUPLICATE,E0092,designdocs,"DESIGN_RECOMMENDATIONS.md §8 Towns, Bosses & Hazards",Shortened show: 2 submits instead of 3.
E0617,Judged festival (City Dionysia),DUPLICATE,E0616,designdocs,DESIGN_REFERENCES.md §F1 Theater & Opera,Scores in separate categories (best formation/suit spread/single meld) instead of one total.
E0618,Juggler leader (Rastelli),DUPLICATE,E0266,designdocs,DESIGN_REFERENCES.md §B2 Juggling & Object Manipulation,Balls-suit cards can be kept aloft (re-scored) as long as one scores each submit.
E0621,Kneeling Devil,DUPLICATE,E0271,designdocs,DESIGN_REFERENCES.md §A11 South America,"A negative-effect card that, if kept a full tour, converts into a positive card at the final city."
E0624,Kuroko,DUPLICATE,E0100,designdocs,DESIGN_REFERENCES.md §A6 Japan,"This card is 'unseen': doesn't block Spotlight, can't be targeted by bosses."
E0625,Label / Evident,DUPLICATE,E0101,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,Announces its rule-deck effect on the board even while the rule deck stays hidden.
E0626,Label/Evident card,DUPLICATE,E0101,designdocs,DESIGN_DOC.md §8 Rule Deck,A card announces its rule-deck effect on the board while the rule deck itself stays hidden ('Baba Is You' visibility trick).
E0628,Leader (type entry),DUPLICATE,E0629,designdocs,DESIGN_DOC.md §14.3 Types,Type that starts a card on the board or in the Entrance and boosts its group.
E0629,Leader chassis,DUPLICATE,E0315,designdocs,"DESIGN_DOC.md §11 Classes, Groups & Leaders",Leader cards start already on the board (or in the Entrance) and do not leave play on submit; different starting decks ship different leaders.
E0631,Leader group boost,DUPLICATE,E0629,designdocs,"DESIGN_DOC.md §11 Classes, Groups & Leaders","Cards belong to groups/classes, and leader cards boost their group."
E0632,Leader lineage succession,DUPLICATE,E0398,designdocs,DESIGN_REFERENCES.md §C1 Golden-Age Stage Magic,Retiring a maxed leader unlocks its heir with a carried-over power.
E0633,Liberty Horses,DUPLICATE,E0102,designdocs,DESIGN_RECOMMENDATIONS.md §6 Animal Trainer,"On Next, all Animal-tagged cards in the Entrance rearrange themselves into ascending order."
E0634,Light,DUPLICATE,E0078,designdocs,DESIGN_DOC.md §14.3 Types,"Rises to the top of the deck (counterpart to Heavy, never built)."
E0636,Lithograph,DUPLICATE,E0103,designdocs,DESIGN_RECOMMENDATIONS.md §4 Types (materials),"While in the Entrance (not the Ring), broadcasts its skill globally."
E0639,Mabel's Tigers,DUPLICATE,E0107,designdocs,DESIGN_RECOMMENDATIONS.md §6 Animal Trainer,Consumes the card it's dropped on (like Gluttony) but only prop cards; +rank per meal.
E0646,Map click seeds next drop,DUPLICATE,E0050,designdocs,DESIGN_DOC.md §15 Map v1 (Minesweeper),Clicking a map card made it the first card dropped in the next match.
E0648,Marked stamp,DUPLICATE,E0110,designdocs,"DESIGN_REFERENCES.md §D Cards, Gambling & Fortune",The player always knows where this card currently sits in the deck.
E0651,Maximum Effort / Exhaust,DUPLICATE,E0112,designdocs,DESIGN_DOC.md §14.2 Stamps,Double (or flat bonus) points from this card on score; only refreshes if the card is NOT played/scored the following show.
E0654,Milk Can,DUPLICATE,E0115,designdocs,DESIGN_RECOMMENDATIONS.md §6 Escape Artist/Stuntsman,Cue: place a card inside; it leaves play; retrieve it any later turn.
E0662,Money on Trigger,DUPLICATE,E0014,designdocs,DESIGN_DOC.md §14.2 Stamps,Gain money whenever the card triggers.
E0663,Moonstruck (Pierrot),DUPLICATE,E0131,designdocs,DESIGN_REFERENCES.md §B5 Clowning Across Cultures,"Buffs on alternating ('night') shows, pines (does nothing/less) otherwise."
E0664,Mountebank tonics,DUPLICATE,E0154,designdocs,DESIGN_REFERENCES.md §A2 Medieval & Renaissance Europe,Cheap buffs with a chance of doing nothing (being water).
E0665,Movement-resistant cards,DUPLICATE,E0159,designdocs,DESIGN_DOC.md §4 Stacking & Movement Rules,Cards that resist being moved once placed.
E0666,Mud Show,DUPLICATE,E0118,designdocs,"DESIGN_RECOMMENDATIONS.md §8 Towns, Bosses & Hazards",Picking up any stack costs 1 discard.
E0667,Mystery Box,DUPLICATE,E0119,designdocs,DESIGN_DOC.md §14.1 Skills/Feats,"On game start, becomes a random skill."
